id,lat,lon,radius_m,label
12978450847,34.141530,-82.226690,300,SC-50847
12847671668,34.147050,-82.135760,300,SC-71668
12978450846,34.156710,-82.139710,300,SC-50846
13394010122,34.159360,-82.025490,300,SC-10122
12875149571,34.162400,-82.143970,300,SC-49571
13140717077,34.169560,-82.163580,300,SC-17077
13336604701,34.172870,-81.922680,300,SC-04701
12825606738,34.176810,-82.131360,300,SC-06738
12828499816,34.177180,-82.149110,300,SC-99816
12878968169,34.178040,-82.149870,300,SC-68169
12828499813,34.179500,-82.144320,300,SC-99813
12828499814,34.179840,-82.142900,300,SC-99814
12828499815,34.181730,-82.145140,300,SC-99815
13208598871,34.190800,-82.236870,300,SC-98871
12847665427,34.191330,-82.160470,300,SC-65427
13208661707,34.191740,-82.147360,300,SC-61707
12825555997,34.191750,-82.160930,300,SC-55997
12862480036,34.192430,-82.187210,300,SC-80036
13416191804,34.194070,-82.146910,300,SC-91804
13308331501,34.194630,-82.187830,300,SC-31501
12881606433,34.195920,-82.132870,300,SC-06433
12980281975,34.196740,-82.143580,300,SC-81975
12980281976,34.196770,-82.138320,300,SC-81976
12828542912,34.196940,-82.164030,300,SC-42912
13208598872,34.198020,-82.218050,300,SC-98872
12828542913,34.198890,-82.167030,300,SC-42913
12828542914,34.198950,-82.167270,300,SC-42914
13241296809,34.198990,-82.162790,300,SC-96809
13241274313,34.201230,-82.162900,300,SC-74313
12847665428,34.201310,-82.171990,300,SC-65428
13416076177,34.201350,-82.143010,300,SC-76177
12828542915,34.202860,-82.170360,300,SC-42915
12875052160,34.203460,-82.197040,300,SC-52160
13241295981,34.203530,-82.163230,300,SC-95981
12828542916,34.204120,-82.196080,300,SC-42916
13368031501,34.204930,-82.189600,300,SC-31501
13308332101,34.205140,-82.150310,300,SC-32101
13140684870,34.205560,-82.187610,300,SC-84870
12875057113,34.205710,-82.187690,300,SC-57113
12877626253,34.206350,-82.187960,300,SC-26253
13255755825,34.208050,-82.147640,300,SC-55825
13208598873,34.208130,-82.237140,300,SC-98873
12828542911,34.209030,-82.148370,300,SC-42911
13011777221,34.210470,-82.093640,300,SC-77221
12863229809,34.211190,-82.148710,300,SC-29809
12825577067,34.212500,-82.137860,300,SC-77067
12825583872,34.212910,-82.113350,300,SC-83872
12810443991,34.213310,-82.179370,300,SC-43991
13159458885,34.213380,-82.179810,300,SC-58885
12875057112,34.214460,-82.167660,300,SC-57112
13011777220,34.214960,-82.098000,300,SC-77220
12863229808,34.215680,-82.156230,300,SC-29808
12881606434,34.219190,-82.135270,300,SC-06434
12959982493,34.221240,-82.038870,300,SC-82493
12825826773,34.222680,-82.156760,300,SC-26773
12825566982,34.231250,-82.177630,300,SC-66982
12825610009,34.231530,-82.059000,300,SC-10009
12825424283,34.232190,-82.175900,300,SC-24283
12825528556,34.233350,-82.103530,300,SC-28556
12825468151,34.233380,-82.165840,300,SC-68151
12844669301,34.248990,-82.138580,300,SC-69301
12876892149,34.275720,-82.234220,300,SC-92149
13413896201,34.277050,-82.060280,300,SC-96201
13310877501,34.288520,-82.110760,300,SC-77501
12876892150,34.288560,-82.233020,300,SC-92150
