id,lat,lon,radius_m,label
13447085378,41.654980,-71.037560,300,MA-85378
13696573401,41.660320,-70.945110,300,MA-73401
13345691441,41.663860,-70.812200,300,MA-91441
13389666601,41.682930,-70.909890,300,MA-66601
13352042301,41.682940,-70.909850,300,MA-42301
13703735401,41.731630,-70.820700,300,MA-35401
13643952059,41.733570,-70.807900,300,MA-52059
13343310801,41.742250,-70.868910,300,MA-10801
13343314301,41.774800,-70.746540,300,MA-14301
13507939201,41.777580,-70.743780,300,MA-39201
13910946101,41.800950,-70.774240,300,MA-46101
13740826701,41.845400,-70.948700,300,MA-26701
13278944258,41.882820,-71.049120,300,MA-44258
13278944257,41.882910,-71.049090,300,MA-44257
13454299056,41.902200,-70.958920,300,MA-99056
12926549652,41.904590,-71.018770,300,MA-49652
13348952001,41.909060,-70.883740,300,MA-52001
13776674901,41.950990,-70.968700,300,MA-74901
13914264561,41.967650,-71.023580,300,MA-64561
13170597506,41.967790,-71.023130,300,MA-97506
13170537774,41.968110,-71.022330,300,MA-37774
13370273043,41.973230,-70.707250,300,MA-73043
13370231494,41.973350,-70.709140,300,MA-31494
