id,lat,lon,radius_m,label
13616207201,38.542830,-75.569340,300,DE-07201
13463093501,38.550460,-75.577350,300,DE-93501
13616212501,38.555740,-75.582860,300,DE-12501
13616213001,38.556710,-75.581280,300,DE-13001
13778431201,38.565180,-75.571300,300,DE-31201
13604540501,38.571560,-75.285380,300,DE-40501
13570518701,38.571580,-75.287510,300,DE-18701
13570517301,38.572640,-75.286360,300,DE-17301
13841890601,38.586930,-75.294280,300,DE-90601
13387667001,38.621460,-75.324220,300,DE-67001
13323325701,38.637830,-75.551100,300,DE-25701
13322271001,38.638230,-75.551910,300,DE-71001
13778436601,38.638410,-75.450890,300,DE-36601
12961368029,38.640840,-75.566580,300,DE-68029
13778435901,38.644550,-75.439710,300,DE-35901
12962318281,38.661580,-75.595100,300,DE-18281
12962322105,38.662100,-75.596150,300,DE-22105
12962318763,38.663780,-75.594770,300,DE-18763
12962309373,38.664020,-75.595020,300,DE-09373
12963233966,38.681030,-75.379860,300,DE-33966
12963180937,38.697910,-75.372250,300,DE-80937
12963202676,38.701910,-75.402320,300,DE-02676
