id,lat,lon,radius_m,label
13305718401,35.462230,-77.273120,300,NC-18401
13321213301,35.557660,-77.335680,300,NC-13301
13321190801,35.557720,-77.335390,300,NC-90801
13905763801,35.563790,-77.192320,300,NC-63801
13286393205,35.564960,-77.062490,300,NC-93205
13286393204,35.566520,-77.063020,300,NC-93204
13612559045,35.582870,-77.286390,300,NC-59045
13612550853,35.583530,-77.287780,300,NC-50853
13469005301,35.588680,-77.317640,300,NC-05301
13468888801,35.590910,-77.318020,300,NC-88801
13890136101,35.609070,-77.153590,300,NC-36101
13544205701,35.613050,-77.157520,300,NC-05701
