id,lat,lon,radius_m,label
13244297942,41.650260,-72.870920,300,CT-97942
13294429429,41.657350,-72.890770,300,CT-29429
13632909952,41.666680,-72.923310,300,CT-09952
12377542208,41.670580,-72.980170,300,CT-42208
13387220526,41.672230,-72.887990,300,CT-20526
13233710569,41.672630,-72.837370,300,CT-10569
13256754044,41.675870,-72.840920,300,CT-54044
13256754045,41.676800,-72.842370,300,CT-54045
13339299301,41.678030,-72.889880,300,CT-99301
13351151201,41.680320,-72.987940,300,CT-51201
13311148801,41.689910,-72.926600,300,CT-48801
13281899253,41.697890,-72.844560,300,CT-99253
13339297401,41.698280,-72.893300,300,CT-97401
13513250855,41.698320,-72.865340,300,CT-50855
13662792404,41.698370,-72.863910,300,CT-92404
13373945701,41.699170,-72.885340,300,CT-45701
13662787458,41.699170,-72.862660,300,CT-87458
13161600892,41.699520,-72.894330,300,CT-00892
13339295001,41.699800,-72.888680,300,CT-95001
13161600893,41.702300,-72.887700,300,CT-00893
13311156401,41.705340,-72.879780,300,CT-56401
13161609406,41.707410,-72.803720,300,CT-09406
13161600894,41.716240,-72.899660,300,CT-00894
13295439801,41.723740,-72.811470,300,CT-39801
13110507750,41.725080,-72.814720,300,CT-07750
13315663101,41.748520,-72.868360,300,CT-63101
13203987245,41.748880,-72.801780,300,CT-87245
13375150602,41.762950,-72.819450,300,CT-50602
13300403601,41.790150,-72.863190,300,CT-03601
13204017132,41.797400,-72.801490,300,CT-17132
12377532682,41.805670,-72.819560,300,CT-32682
12377532681,41.805920,-72.819620,300,CT-32681
13272555901,41.817050,-72.867160,300,CT-55901
13272556801,41.817660,-72.867100,300,CT-56801
13315390201,41.818280,-72.869090,300,CT-90201
12377536224,41.825730,-73.112820,300,CT-36224
12377538715,41.826510,-73.111630,300,CT-38715
12377534885,41.827040,-73.110270,300,CT-34885
13238076604,41.842900,-72.812380,300,CT-76604
13238076603,41.846660,-72.811090,300,CT-76603
