id,lat,lon,radius_m,label
13682508201,39.900950,-75.047680,300,NJ-08201
13226447969,39.901410,-75.065440,300,NJ-47969
13429132702,39.901470,-75.065500,300,NJ-32702
13429133901,39.901470,-75.065500,300,NJ-33901
13429134301,39.901640,-75.065480,300,NJ-34301
13226447970,39.906050,-75.043170,300,NJ-47970
13675238801,39.907440,-75.094940,300,NJ-38801
13293591331,39.907450,-75.094300,300,NJ-91331
13429673301,39.907890,-75.095870,300,NJ-73301
13719249320,39.908210,-75.046260,300,NJ-49320
13719248126,39.908360,-75.046210,300,NJ-48126
13446893701,39.912840,-75.057020,300,NJ-93701
13293573304,39.917650,-75.055220,300,NJ-73304
13446900801,39.922350,-75.055810,300,NJ-00801
13446911901,39.922530,-75.055290,300,NJ-11901
13293600609,39.922610,-75.038790,300,NJ-00609
13293600608,39.922870,-75.039470,300,NJ-00608
13427881838,39.923840,-75.038680,300,NJ-81838
13427882908,39.923980,-75.061930,300,NJ-82908
13815591901,39.935940,-75.047330,300,NJ-91901
13427865301,39.936250,-75.048970,300,NJ-65301
13437055601,39.936250,-75.048970,300,NJ-55601
13440228202,39.938380,-74.962520,300,NJ-28202
332502030,39.938630,-74.963800,300,NJ-02030
13293575848,39.939090,-75.025860,300,NJ-75848
5545550948,39.939220,-74.962440,300,NJ-50948
13873472001,39.941010,-75.029160,300,NJ-72001
13811622901,39.943490,-75.021970,300,NJ-22901
13293575847,39.943870,-75.028430,300,NJ-75847
13873472201,39.945490,-75.024880,300,NJ-72201
13873461802,39.946010,-75.026570,300,NJ-61802
13143691040,39.947180,-74.984230,300,NJ-91040
13143691042,39.947360,-74.984090,300,NJ-91042
13143691041,39.947430,-74.984210,300,NJ-91041
13143691019,39.948870,-74.984900,300,NJ-91019
13143691020,39.949220,-74.984570,300,NJ-91020
13143691021,39.949820,-74.985420,300,NJ-91021
13143691017,39.952470,-74.987150,300,NJ-91017
13143691018,39.952680,-74.986560,300,NJ-91018
13675605201,39.976720,-74.918310,300,NJ-05201
13796039901,40.018410,-74.942100,300,NJ-39901
13293490400,40.019600,-74.943790,300,NJ-90400
13819527301,40.020140,-74.942720,300,NJ-27301
13811629501,40.024020,-74.938880,300,NJ-29501
13418636301,40.043850,-74.958370,300,NJ-36301
13418629401,40.045170,-74.912480,300,NJ-29401
13418633101,40.065910,-74.901430,300,NJ-33101
