id,lat,lon,radius_m,label
13239235770,36.062960,-79.076630,300,NC-35770
13639896701,36.142200,-78.766560,300,NC-96701
13312789201,36.239100,-78.932510,300,NC-89201
13321894901,36.247250,-78.937930,300,NC-94901
13313009101,36.338000,-78.834730,300,NC-09101
13585864302,36.338240,-78.834990,300,NC-64302
13300736603,36.365240,-78.983370,300,NC-36603
13300736604,36.367090,-78.983050,300,NC-36604
13307692901,36.372910,-78.990190,300,NC-92901
13326950901,36.375970,-78.989520,300,NC-50901
13307663801,36.396810,-79.005100,300,NC-63801
