id,lat,lon,radius_m,label
13433520101,40.963810,-74.671790,300,NJ-20101
13827835001,40.976930,-74.630050,300,NJ-35001
13827835002,40.993440,-74.615730,300,NJ-35002
13827835003,41.013540,-74.620770,300,NJ-35003
13682303802,41.016630,-74.622720,300,NJ-03802
13719859401,41.034290,-74.637940,300,NJ-59401
13339197601,41.035530,-74.668020,300,NJ-97601
13437844102,41.042200,-74.635750,300,NJ-44102
13853450101,41.044120,-74.564230,300,NJ-50101
105361863,41.064360,-74.603590,300,NJ-61863
13197981533,41.065610,-74.748630,300,NJ-81533
13198770820,41.067050,-74.750800,300,NJ-70820
13198770821,41.075720,-74.739330,300,NJ-70821
13392737901,41.082400,-74.668570,300,NJ-37901
13440690701,41.114780,-74.633750,300,NJ-90701
