id,lat,lon,radius_m,label
2271827725,43.138290,-70.842180,300,NH-27725
11224218838,43.138340,-70.841960,300,NH-18838
195157879,43.274930,-70.964890,300,NH-57879
2271645880,43.275020,-70.964760,300,NH-45880
