id,lat,lon,radius_m,label
13894131602,33.602790,-83.864210,300,GA-31602
13894158301,33.602860,-83.856400,300,GA-58301
13818651301,33.605160,-83.876200,300,GA-51301
13645896301,33.605480,-83.875380,300,GA-96301
13334583201,33.606090,-83.855050,300,GA-83201
13889902401,33.606880,-83.876960,300,GA-02401
12643220099,33.607550,-83.875790,300,GA-20099
13334578002,33.608610,-83.853380,300,GA-78002
13334556004,33.609610,-83.851860,300,GA-56004
13256592501,33.609940,-83.919470,300,GA-92501
13642254001,33.610380,-83.867540,300,GA-54001
13642233701,33.610460,-83.867400,300,GA-33701
13873708601,33.611330,-83.828000,300,GA-08601
13829603401,33.611560,-83.825810,300,GA-03401
13788059701,33.612480,-83.825460,300,GA-59701
13174800230,33.613030,-83.847930,300,GA-00230
13920946901,33.613200,-83.984440,300,GA-46901
13314252001,33.613930,-83.823850,300,GA-52001
13369901901,33.613970,-83.824940,300,GA-01901
13248571654,33.616640,-83.844270,300,GA-71654
13293501863,33.618000,-83.690620,300,GA-01863
13369899401,33.619520,-83.820800,300,GA-99401
13920946001,33.622510,-83.980480,300,GA-46001
13788043701,33.625320,-83.832530,300,GA-43701
13313720601,33.625490,-83.742300,300,GA-20601
13726182501,33.625850,-83.867230,300,GA-82501
12941691834,33.626030,-83.657500,300,GA-91834
13648306701,33.626090,-83.658120,300,GA-06701
13760817901,33.626580,-83.850400,300,GA-17901
13760817902,33.626670,-83.850390,300,GA-17902
13760831002,33.626920,-83.865070,300,GA-31002
13648305001,33.627720,-83.665450,300,GA-05001
13803052301,33.628560,-83.947020,300,GA-52301
13803051901,33.629290,-83.956230,300,GA-51901
13334577705,33.631430,-83.825250,300,GA-77705
13322637601,33.631870,-83.824740,300,GA-37601
13735941502,33.632590,-83.981590,300,GA-41502
13322634601,33.633300,-83.835470,300,GA-34601
12620567749,33.633530,-83.978470,300,GA-67749
13318380901,33.633760,-83.860170,300,GA-80901
13788042601,33.633960,-83.835290,300,GA-42601
13726181401,33.638310,-83.867320,300,GA-81401
13313716701,33.639640,-83.723080,300,GA-16701
13645733101,33.640800,-83.969530,300,GA-33101
13735941501,33.641440,-83.985710,300,GA-41501
12641952517,33.641530,-83.976050,300,GA-52517
13174800229,33.647650,-83.995850,300,GA-00229
13735925301,33.650130,-83.999460,300,GA-25301
12620560632,33.651530,-83.986610,300,GA-60632
12621122481,33.652530,-83.974070,300,GA-22481
13735896701,33.663340,-83.996720,300,GA-96701
13316730101,33.667230,-83.790640,300,GA-30101
13316731001,33.667250,-83.790360,300,GA-31001
13645729501,33.668560,-83.986340,300,GA-29501
13735919801,33.670370,-83.987260,300,GA-19801
13643887001,33.680350,-83.999980,300,GA-87001
13735870602,33.688260,-83.999130,300,GA-70602
13726172301,33.689290,-83.851230,300,GA-72301
13247590273,33.716610,-83.852080,300,GA-90273
13247590274,33.716630,-83.852220,300,GA-90274
13266100199,33.719240,-83.925440,300,GA-00199
13266100198,33.719850,-83.925050,300,GA-00198
13266100196,33.733360,-83.876750,300,GA-00196
13266100197,33.733530,-83.876690,300,GA-00197
