id,lat,lon,radius_m,label
13411488801,36.796880,-79.841000,300,VA-88801
12829191793,36.816600,-79.934260,300,VA-91793
13418947301,36.821050,-79.929240,300,VA-47301
13715223284,36.919020,-79.821520,300,VA-23284
13462992201,36.922660,-80.004020,300,VA-92201
13462658401,36.983690,-79.919760,300,VA-58401
12753063332,37.008380,-79.874570,300,VA-63332
12829210352,37.011390,-79.870240,300,VA-10352
12829214065,37.016980,-79.861220,300,VA-14065
12829260745,37.017450,-79.860480,300,VA-60745
12793269638,37.020590,-79.886440,300,VA-69638
13463423801,37.062010,-80.021080,300,VA-23801
13564391501,37.068190,-79.874040,300,VA-91501
13418660901,37.096740,-79.938860,300,VA-60901
