id,lat,lon,radius_m,label
13431542901,30.455660,-87.095210,300,FL-42901
13431543001,30.455750,-87.095410,300,FL-43001
13003619597,30.531730,-87.127980,300,FL-19597
13431562501,30.532820,-87.087400,300,FL-62501
13431563601,30.533140,-87.087090,300,FL-63601
13003619596,30.534260,-87.099240,300,FL-19596
13659158001,30.538760,-87.071490,300,FL-58001
13653740401,30.565450,-87.037600,300,FL-40401
13652191501,30.571950,-87.027940,300,FL-91501
13702499601,30.571970,-87.031330,300,FL-99601
13702498101,30.574810,-87.016450,300,FL-98101
13605437401,30.588320,-87.031130,300,FL-37401
13003619595,30.589310,-87.006820,300,FL-19595
13430393302,30.595100,-86.941130,300,FL-93302
13653752801,30.600120,-86.991720,300,FL-52801
13114215202,30.601400,-87.110420,300,FL-15202
13648920701,30.602260,-87.073830,300,FL-20701
13648920401,30.602270,-87.073550,300,FL-20401
13648920402,30.602500,-87.073770,300,FL-20402
13114192405,30.602890,-87.108950,300,FL-92405
13648912801,30.603090,-87.111220,300,FL-12801
13648912401,30.603110,-87.111060,300,FL-12401
13648913001,30.603330,-87.111180,300,FL-13001
13706938501,30.616650,-86.970650,300,FL-38501
13174620338,30.622680,-86.950740,300,FL-20338
13431562201,30.635050,-86.972600,300,FL-62201
