id,lat,lon,radius_m,label
13322788701,43.630150,-70.292030,300,ME-88701
13322788001,43.630270,-70.291990,300,ME-88001
13202695190,43.632140,-70.339510,300,ME-95190
13205017697,43.632680,-70.313280,300,ME-17697
13532933301,43.633470,-70.314010,300,ME-33301
13625453601,43.644870,-70.329730,300,ME-53601
13360279301,43.648170,-70.326960,300,ME-79301
13828543201,43.725510,-70.231770,300,ME-43201
13828548501,43.726040,-70.231460,300,ME-48501
13458414201,43.730810,-70.296300,300,ME-14201
13459409357,43.733120,-70.296320,300,ME-09357
