id,lat,lon,radius_m,label
13902416201,41.759150,-71.342120,300,RI-16201
13694575479,41.771380,-71.324720,300,RI-75479
13815611901,41.778230,-71.363270,300,RI-11901
13736293301,41.785870,-71.394900,300,RI-93301
13346911539,41.791380,-71.365350,300,RI-11539
12492737546,41.791650,-71.397000,300,RI-37546
13734931102,41.804810,-71.339670,300,RI-31102
13685404129,41.808640,-71.352450,300,RI-04129
13078404238,41.808640,-71.348950,300,RI-04238
13078404239,41.811880,-71.358450,300,RI-04239
13429033001,41.813110,-71.366280,300,RI-33001
8961420112,41.814810,-71.369280,300,RI-20112
13236835865,41.817010,-71.397590,300,RI-35865
13334284401,41.817830,-71.381950,300,RI-84401
6006394512,41.819210,-71.380530,300,RI-94512
13429203501,41.821170,-71.389530,300,RI-03501
13320406101,41.823220,-71.390060,300,RI-06101
13384463456,41.827590,-71.397770,300,RI-63456
13086183310,41.829290,-71.378070,300,RI-83310
13086183309,41.829290,-71.378060,300,RI-83309
13320408301,41.835900,-71.398070,300,RI-08301
12710610540,41.856090,-71.363410,300,RI-10540
12710610539,41.856140,-71.363280,300,RI-10539
13242261124,41.857240,-71.390900,300,RI-61124
12710610538,41.858330,-71.354380,300,RI-10538
13767662110,41.859190,-71.354620,300,RI-62110
13767662109,41.859280,-71.354390,300,RI-62109
13329334101,41.860130,-71.398900,300,RI-34101
13149712744,41.873480,-71.388180,300,RI-12744
13436982401,41.873910,-71.387480,300,RI-82401
13767685202,41.878430,-71.386250,300,RI-85202
13469512701,41.878610,-71.354400,300,RI-12701
13767680480,41.879790,-71.378890,300,RI-80480
13767685201,41.879970,-71.384070,300,RI-85201
13767639144,41.882680,-71.377170,300,RI-39144
13767600153,41.884420,-71.371630,300,RI-00153
13458990501,41.892100,-71.354180,300,RI-90501
13767635293,41.892240,-71.353960,300,RI-35293
12512544916,41.893540,-71.371860,300,RI-44916
12516407905,41.899870,-71.390470,300,RI-07905
13759247466,41.900890,-71.385750,300,RI-47466
12498854685,41.913830,-71.384790,300,RI-54685
