id,lat,lon,radius_m,label
11301449472,40.250340,-74.291740,300,NJ-49472
13316840442,40.250360,-74.291700,300,NJ-40442
13316840440,40.250390,-74.291650,300,NJ-40440
13316840441,40.250400,-74.291630,300,NJ-40441
13565010179,40.252360,-74.432530,300,NJ-10179
13389093302,40.253770,-74.483120,300,NJ-93302
13869620501,40.254980,-74.295000,300,NJ-20501
13869619501,40.255680,-74.293290,300,NJ-19501
11301449471,40.256020,-74.293250,300,NJ-49471
13316840651,40.256070,-74.293290,300,NJ-40651
13254730560,40.256080,-74.546610,300,NJ-30560
13316840430,40.256540,-74.302460,300,NJ-40430
104633967,40.256560,-74.302420,300,NJ-33967
13316840429,40.256570,-74.302390,300,NJ-40429
13154247050,40.257120,-74.546460,300,NJ-47050
13196539650,40.258100,-74.515750,300,NJ-39650
13196539649,40.258170,-74.515890,300,NJ-39649
13196539652,40.259420,-74.517870,300,NJ-39652
13196539651,40.259600,-74.517920,300,NJ-39651
13196539654,40.260760,-74.521350,300,NJ-39654
13196539653,40.261220,-74.521290,300,NJ-39653
12351944755,40.265100,-74.470490,300,NJ-44755
12351944754,40.265310,-74.472180,300,NJ-44754
13061055734,40.268340,-74.470980,300,NJ-55734
13565010157,40.268360,-74.436760,300,NJ-10157
13256910366,40.272150,-74.414770,300,NJ-10366
13859713525,40.289430,-74.549200,300,NJ-13525
13411391237,40.289580,-74.472330,300,NJ-91237
13411391233,40.290590,-74.476160,300,NJ-91233
13919204744,40.291700,-74.548140,300,NJ-04744
13461475420,40.303500,-74.489370,300,NJ-75420
13241662786,40.304290,-74.511250,300,NJ-62786
13312693896,40.315210,-74.508700,300,NJ-93896
13461475421,40.315500,-74.478870,300,NJ-75421
13461475422,40.315680,-74.477440,300,NJ-75422
13702574301,40.323340,-74.361200,300,NJ-74301
13607895105,40.324350,-74.472050,300,NJ-95105
13354180102,40.324500,-74.472870,300,NJ-80102
13602511967,40.329000,-74.495210,300,NJ-11967
13413457044,40.329340,-74.370870,300,NJ-57044
13241662787,40.332370,-74.504760,300,NJ-62787
13783786501,40.340610,-74.304530,300,NJ-86501
13783780901,40.341810,-74.305710,300,NJ-80901
13783782901,40.341890,-74.304760,300,NJ-82901
13401576669,40.344230,-74.473350,300,NJ-76669
13413407488,40.360410,-74.368990,300,NJ-07488
13413457157,40.367350,-74.450130,300,NJ-57157
13461475431,40.367700,-74.432720,300,NJ-75431
13411843873,40.374060,-74.416070,300,NJ-43873
13879307801,40.416390,-74.445030,300,NJ-07801
13879316401,40.419070,-74.443690,300,NJ-16401
13791607501,40.422590,-74.352220,300,NJ-07501
13706294502,40.429860,-74.340950,300,NJ-94502
13667993459,40.434960,-74.459580,300,NJ-93459
13667993460,40.434960,-74.459580,300,NJ-93460
13667993458,40.435080,-74.459540,300,NJ-93458
13667993457,40.435080,-74.459530,300,NJ-93457
13524605901,40.438010,-74.225080,300,NJ-05901
13310131558,40.438690,-74.427860,300,NJ-31558
13354010807,40.440830,-74.404150,300,NJ-10807
13354010907,40.440890,-74.404320,300,NJ-10907
13354012605,40.441100,-74.400430,300,NJ-12605
13354012604,40.441110,-74.400620,300,NJ-12604
13341403601,40.449770,-74.299880,300,NJ-03601
13670498301,40.450700,-74.313710,300,NJ-98301
13341402901,40.450890,-74.299510,300,NJ-02901
13370501502,40.452600,-74.402360,300,NJ-01502
13370500701,40.452740,-74.401230,300,NJ-00701
13370501501,40.452930,-74.400180,300,NJ-01501
13743069522,40.454030,-74.294920,300,NJ-69522
13431420201,40.454350,-74.294180,300,NJ-20201
13685430203,40.454440,-74.366970,300,NJ-30203
13639707101,40.454540,-74.293230,300,NJ-07101
13702455301,40.455300,-74.367890,300,NJ-55301
13832502653,40.455480,-74.299070,300,NJ-02653
13685408101,40.455530,-74.367290,300,NJ-08101
13706297401,40.458240,-74.353210,300,NJ-97401
13680565901,40.458280,-74.353180,300,NJ-65901
13706297301,40.458310,-74.352650,300,NJ-97301
13706297501,40.458390,-74.352870,300,NJ-97501
13666007675,40.458660,-74.306090,300,NJ-07675
13706297303,40.460800,-74.338130,300,NJ-97303
13676151501,40.460850,-74.338100,300,NJ-51501
13706297701,40.460860,-74.338130,300,NJ-97701
13759766021,40.460890,-74.304080,300,NJ-66021
13900228737,40.462300,-74.327180,300,NJ-28737
13647941751,40.462440,-74.326200,300,NJ-41751
13900216065,40.462490,-74.327290,300,NJ-16065
13819488504,40.463050,-74.295470,300,NJ-88504
13900227380,40.464030,-74.274900,300,NJ-27380
13647941750,40.464460,-74.315580,300,NJ-41750
13639948812,40.464670,-74.314020,300,NJ-48812
13694178030,40.464930,-74.314040,300,NJ-78030
13768638983,40.466170,-74.297170,300,NJ-38983
13759766022,40.466340,-74.298030,300,NJ-66022
13759766023,40.467000,-74.296340,300,NJ-66023
13759766024,40.467130,-74.296190,300,NJ-66024
13685406001,40.467210,-74.361350,300,NJ-06001
12978826739,40.468360,-74.496440,300,NJ-26739
13670494801,40.469630,-74.354820,300,NJ-94801
13672985001,40.470960,-74.356650,300,NJ-85001
13670496901,40.471170,-74.350710,300,NJ-96901
13411731999,40.472930,-74.288850,300,NJ-31999
13675676501,40.475260,-74.287520,300,NJ-76501
13411731998,40.476150,-74.285040,300,NJ-31998
13625836455,40.476830,-74.302270,300,NJ-36455
13758678701,40.476830,-74.291720,300,NJ-78701
13682223704,40.477050,-74.293820,300,NJ-23704
13738720701,40.477050,-74.293770,300,NJ-20701
13647941752,40.477150,-74.303200,300,NJ-41752
13706297302,40.477410,-74.293250,300,NJ-97302
13672981201,40.478300,-74.312570,300,NJ-81201
13694178031,40.479320,-74.291290,300,NJ-78031
13735229601,40.480250,-74.468490,300,NJ-29601
13655017017,40.481060,-74.297540,300,NJ-17017
13735186901,40.483830,-74.474300,300,NJ-86901
13324857201,40.484420,-74.476380,300,NJ-57201
13324859601,40.485490,-74.473230,300,NJ-59601
13672981601,40.485510,-74.307830,300,NJ-81601
13672981202,40.485680,-74.307840,300,NJ-81202
13837877601,40.487300,-74.444980,300,NJ-77601
13672154401,40.487480,-74.439560,300,NJ-54401
13139981411,40.487620,-74.482770,300,NJ-81411
13320485401,40.487710,-74.482880,300,NJ-85401
13837876401,40.487720,-74.444740,300,NJ-76401
13613584602,40.487750,-74.439510,300,NJ-84602
13717558702,40.488740,-74.435800,300,NJ-58702
13647388053,40.489200,-74.508380,300,NJ-88053
13323263301,40.490290,-74.475880,300,NJ-63301
13328976801,40.491500,-74.472730,300,NJ-76801
13411734172,40.491980,-74.288700,300,NJ-34172
13738445401,40.492280,-74.303540,300,NJ-45401
13411734171,40.493990,-74.293850,300,NJ-34171
13329088501,40.494200,-74.465610,300,NJ-88501
13520285201,40.495260,-74.478720,300,NJ-85201
13312724117,40.497950,-74.297560,300,NJ-24117
13139981409,40.504850,-74.468930,300,NJ-81409
13139981410,40.505070,-74.468740,300,NJ-81410
13647351040,40.505580,-74.468430,300,NJ-51040
13351597332,40.506510,-74.266430,300,NJ-97332
13398314601,40.508250,-74.273350,300,NJ-14601
12760383248,40.510180,-74.345100,300,NJ-83248
13556487501,40.512390,-74.288730,300,NJ-87501
13556487801,40.512720,-74.288220,300,NJ-87801
13351584951,40.512890,-74.262900,300,NJ-84951
13913538201,40.513940,-74.286680,300,NJ-38201
13351998392,40.514100,-74.267650,300,NJ-98392
13328978201,40.514410,-74.487300,300,NJ-78201
13351595057,40.515440,-74.261700,300,NJ-95057
12760357573,40.516100,-74.344920,300,NJ-57573
13346569157,40.516220,-74.261080,300,NJ-69157
13409220081,40.517870,-74.288790,300,NJ-20081
13351998529,40.518090,-74.261670,300,NJ-98529
12760368909,40.520770,-74.340760,300,NJ-68909
13406577601,40.521580,-74.261200,300,NJ-77601
13191747815,40.522130,-74.288030,300,NJ-47815
13351558119,40.522380,-74.260400,300,NJ-58119
13310155578,40.522810,-74.363580,300,NJ-55578
13310189682,40.523750,-74.364320,300,NJ-89682
13326897029,40.524440,-74.427030,300,NJ-97029
13326897030,40.524500,-74.426910,300,NJ-97030
13625841274,40.524770,-74.298310,300,NJ-41274
13351604253,40.525080,-74.264800,300,NJ-04253
13326897031,40.525240,-74.423860,300,NJ-97031
13351962985,40.528910,-74.274510,300,NJ-62985
13351603068,40.530710,-74.289290,300,NJ-03068
13415821101,40.531860,-74.290410,300,NJ-21101
13326587538,40.534770,-74.402670,300,NJ-87538
13415800201,40.534880,-74.374990,300,NJ-00201
13203879002,40.538100,-74.512500,300,NJ-79002
13160825846,40.539550,-74.378810,300,NJ-25846
13310148268,40.539690,-74.294640,300,NJ-48268
13160042787,40.542320,-74.398260,300,NJ-42787
13124221486,40.542370,-74.398520,300,NJ-21486
13160042786,40.542560,-74.398370,300,NJ-42786
13160042785,40.542610,-74.398650,300,NJ-42785
13726660401,40.542970,-74.517920,300,NJ-60401
13271071475,40.544360,-74.334200,300,NJ-71475
13125167189,40.544420,-74.412190,300,NJ-67189
13370482101,40.544550,-74.336240,300,NJ-82101
13370466401,40.545110,-74.332930,300,NJ-66401
13191747824,40.545320,-74.258370,300,NJ-47824
13874923001,40.546740,-74.332550,300,NJ-23001
13863637901,40.547050,-74.332760,300,NJ-37901
13370493601,40.547920,-74.320290,300,NJ-93601
13191747816,40.548920,-74.293800,300,NJ-47816
13125167186,40.549550,-74.423840,300,NJ-67186
13313596886,40.549900,-74.297560,300,NJ-96886
13125167185,40.550160,-74.429860,300,NJ-67185
13370492601,40.550510,-74.335810,300,NJ-92601
13386354701,40.551440,-74.546380,300,NJ-54701
13179314188,40.551660,-74.420800,300,NJ-14188
13184949890,40.552030,-74.436440,300,NJ-49890
13184949889,40.552300,-74.440250,300,NJ-49889
13443731801,40.552470,-74.545310,300,NJ-31801
13436928401,40.552990,-74.284380,300,NJ-28401
13188173540,40.554570,-74.347340,300,NJ-73540
13289870997,40.555520,-74.434220,300,NJ-70997
13125167187,40.555940,-74.415290,300,NJ-67187
13312387808,40.558030,-74.432850,300,NJ-87808
13312373065,40.558220,-74.431850,300,NJ-73065
13312373064,40.558270,-74.434680,300,NJ-73064
13312401824,40.558280,-74.434950,300,NJ-01824
13312360214,40.559690,-74.432800,300,NJ-60214
13867424501,40.560140,-74.263300,300,NJ-24501
13809356701,40.561620,-74.530080,300,NJ-56701
13386375801,40.564390,-74.301890,300,NJ-75801
13125167188,40.576280,-74.414290,300,NJ-67188
13208918801,40.576340,-74.414500,300,NJ-18801
13416353301,40.579640,-74.375490,300,NJ-53301
13326611911,40.581050,-74.440000,300,NJ-11911
13411790601,40.581810,-74.517570,300,NJ-90601
13685565901,40.583350,-74.290650,300,NJ-65901
13571777901,40.585750,-74.336710,300,NJ-77901
13326897023,40.586100,-74.373550,300,NJ-97023
13326897024,40.586180,-74.373540,300,NJ-97024
13326897026,40.587310,-74.369640,300,NJ-97026
13326897025,40.587320,-74.369630,300,NJ-97025
13326897027,40.589350,-74.360310,300,NJ-97027
13379213301,40.590900,-74.513460,300,NJ-13301
13604183801,40.593250,-74.295790,300,NJ-83801
13326897028,40.594830,-74.361110,300,NJ-97028
13326606875,40.595590,-74.395460,300,NJ-06875
13363919901,40.595930,-74.435410,300,NJ-19901
13416351101,40.596380,-74.373400,300,NJ-51101
13379212901,40.597460,-74.490740,300,NJ-12901
