id,lat,lon,radius_m,label
13317045901,33.994720,-79.596400,300,SC-45901
13317031102,34.067510,-79.678510,300,SC-31102
13761797801,34.144090,-79.730310,300,SC-97801
13361805094,34.145670,-79.728170,300,SC-05094
13720714071,34.153580,-79.791620,300,SC-14071
13346788501,34.157730,-79.758560,300,SC-88501
12854403274,34.158930,-79.757230,300,SC-03274
13346776203,34.160580,-79.759540,300,SC-76203
12941691852,34.160740,-79.757570,300,SC-91852
13322722348,34.162280,-79.765640,300,SC-22348
13322722347,34.162870,-79.765680,300,SC-22347
13302536065,34.163670,-79.759640,300,SC-36065
13362214730,34.165010,-79.751690,300,SC-14730
13148368590,34.166570,-79.768150,300,SC-68590
13148368589,34.166940,-79.769410,300,SC-68589
13386493541,34.175150,-79.760770,300,SC-93541
12855961855,34.177530,-79.761430,300,SC-61855
12855961856,34.181490,-79.761800,300,SC-61856
13302603021,34.184580,-79.761020,300,SC-03021
13302536064,34.192180,-79.760570,300,SC-36064
13322748620,34.192360,-79.748250,300,SC-48620
13302655458,34.193340,-79.767770,300,SC-55458
13370005624,34.193340,-79.767770,300,SC-05624
13302655459,34.193480,-79.768110,300,SC-55459
13302655460,34.193800,-79.768150,300,SC-55460
13305552670,34.195810,-79.747120,300,SC-52670
13537173550,34.199780,-79.786330,300,SC-73550
13720714070,34.205760,-79.769610,300,SC-14070
13440299803,34.213190,-79.796900,300,SC-99803
13456105003,34.216630,-79.797230,300,SC-05003
13633660001,34.239940,-79.690750,300,SC-60001
13460971101,34.261790,-79.733650,300,SC-71101
13633722903,34.262130,-79.733790,300,SC-22903
