id,lat,lon,radius_m,label
13886001659,38.961700,-77.086150,300,MD-01659
12657360454,38.986580,-77.026190,300,MD-60454
13657064760,38.992990,-77.033730,300,MD-64760
13639266889,38.993210,-77.036280,300,MD-66889
13520527201,39.020260,-77.212600,300,MD-27201
13143766520,39.022480,-77.147410,300,MD-66520
13542240901,39.022510,-77.215890,300,MD-40901
13143766521,39.022770,-77.147750,300,MD-66521
13143729782,39.027730,-77.145330,300,MD-29782
13143752125,39.027840,-77.144100,300,MD-52125
13526361301,39.030200,-77.230120,300,MD-61301
13614979301,39.031100,-77.233200,300,MD-79301
13523000601,39.031180,-77.115910,300,MD-00601
13526359801,39.031400,-77.233210,300,MD-59801
13522998301,39.032300,-77.117630,300,MD-98301
13522990401,39.032790,-77.117280,300,MD-90401
13614972101,39.032900,-77.237290,300,MD-72101
13614971001,39.033290,-77.237240,300,MD-71001
13522985401,39.034030,-77.116680,300,MD-85401
13542242201,39.035210,-77.240010,300,MD-42201
13522978301,39.035500,-77.115690,300,MD-78301
13314446501,39.082230,-77.081560,300,MD-46501
13070262911,39.114200,-77.186320,300,MD-62911
13144511974,39.114740,-77.186050,300,MD-11974
13070262912,39.115410,-77.186010,300,MD-62912
13301720404,39.123420,-77.236370,300,MD-20404
13070245283,39.124320,-77.235200,300,MD-45283
13301708150,39.124640,-77.237230,300,MD-08150
12960119479,39.125230,-77.236240,300,MD-19479
13775912001,39.155390,-77.216890,300,MD-12001
13775905201,39.155550,-77.216790,300,MD-05201
13785144701,39.184970,-77.245830,300,MD-44701
13451749031,39.186790,-77.260060,300,MD-49031
