id,lat,lon,radius_m,label
13397744301,42.000820,-71.526430,300,RI-44301
13381903901,42.002160,-71.502670,300,RI-03901
12525222527,42.002180,-71.419560,300,RI-22527
13382092701,42.002200,-71.504290,300,RI-92701
13643532101,42.004250,-71.479590,300,RI-32101
13356357501,42.004450,-71.498300,300,RI-57501
13356359201,42.005670,-71.509830,300,RI-59201
13603914702,42.006020,-71.512030,300,RI-14702
13397744102,42.009060,-71.523070,300,RI-44102
13426560502,42.014750,-71.500760,300,RI-60502
13564376701,42.015830,-71.484480,300,RI-76701
