id,lat,lon,radius_m,label
13330337301,40.644560,-73.796550,300,NY-37301
13330337901,40.644740,-73.796670,300,NY-37901
13359437301,40.645460,-73.744550,300,NY-37301
13359436701,40.646840,-73.744730,300,NY-36701
13359436101,40.648140,-73.745590,300,NY-36101
13330341201,40.653400,-73.787140,300,NY-41201
13330343301,40.654220,-73.787760,300,NY-43301
13356567901,40.659380,-73.773380,300,NY-67901
13901349102,40.659400,-73.761810,300,NY-49102
13901404301,40.659410,-73.761830,300,NY-04301
13901345901,40.659490,-73.760680,300,NY-45901
13895577801,40.659860,-73.774560,300,NY-77801
13867092701,40.661240,-73.760910,300,NY-92701
13327707204,40.662010,-73.840570,300,NY-07204
13578118701,40.662250,-73.849440,300,NY-18701
13901445901,40.662970,-73.840800,300,NY-45901
13359396501,40.665270,-73.758410,300,NY-96501
13359403101,40.665350,-73.736200,300,NY-03101
13359295201,40.665420,-73.796780,300,NY-95201
13359405001,40.665440,-73.729250,300,NY-05001
13752306901,40.665460,-73.730520,300,NY-06901
13753102601,40.665540,-73.734970,300,NY-02601
13336626901,40.665760,-73.800500,300,NY-26901
13725354501,40.666020,-73.751910,300,NY-54501
13359461101,40.666360,-73.751170,300,NY-61101
13901662402,40.666910,-73.834210,300,NY-62402
13359469201,40.666980,-73.788750,300,NY-69201
13359471901,40.667110,-73.809740,300,NY-71901
13352639701,40.668970,-73.844570,300,NY-39701
13335198301,40.669250,-73.834260,300,NY-98301
13352647701,40.669420,-73.841810,300,NY-47701
13704729303,40.669740,-73.842580,300,NY-29303
13758471402,40.671930,-73.785760,300,NY-71402
13359900201,40.672180,-73.785270,300,NY-00201
13360280101,40.672800,-73.756300,300,NY-80101
13359433101,40.673210,-73.733790,300,NY-33101
13359867001,40.673240,-73.763880,300,NY-67001
13840696301,40.673610,-73.732970,300,NY-96301
13840697401,40.674020,-73.733200,300,NY-97401
13409426202,40.676670,-73.819390,300,NY-26202
13624161501,40.676930,-73.825770,300,NY-61501
13624161801,40.677280,-73.827450,300,NY-61801
13335195601,40.677570,-73.830960,300,NY-95601
13359892401,40.678020,-73.779880,300,NY-92401
13901593101,40.678690,-73.779860,300,NY-93101
13663569101,40.679090,-73.833150,300,NY-69101
13359862401,40.680200,-73.761540,300,NY-62401
13360285701,40.682030,-73.751900,300,NY-85701
13406715301,40.682630,-73.829600,300,NY-15301
13336831601,40.683630,-73.806690,300,NY-31601
13839665701,40.683800,-73.770040,300,NY-65701
13901589201,40.683890,-73.782670,300,NY-89201
13359494901,40.683900,-73.845790,300,NY-94901
13839664801,40.684150,-73.770660,300,NY-64801
13784663501,40.684480,-73.845550,300,NY-63501
13698669801,40.684510,-73.782570,300,NY-69801
13764890901,40.684610,-73.846410,300,NY-90901
13764875403,40.684920,-73.846560,300,NY-75403
13764893211,40.685290,-73.846470,300,NY-93211
13764895102,40.685740,-73.846690,300,NY-95102
13359851201,40.686050,-73.760980,300,NY-51201
13336838701,40.686150,-73.806800,300,NY-38701
13359501701,40.690210,-73.841560,300,NY-01701
13359962701,40.691180,-73.778680,300,NY-62701
13359963501,40.691480,-73.778900,300,NY-63501
13784665107,40.691850,-73.761940,300,NY-65107
13359506001,40.691970,-73.835360,300,NY-06001
13359824601,40.692040,-73.762480,300,NY-24601
13768620301,40.692320,-73.834240,300,NY-20301
13675232701,40.692340,-73.834190,300,NY-32701
13698683601,40.693240,-73.780610,300,NY-83601
13698166601,40.694080,-73.744210,300,NY-66601
13359509301,40.694240,-73.827540,300,NY-09301
13359762501,40.695770,-73.800720,300,NY-62501
13359513601,40.695780,-73.819380,300,NY-13601
13359794101,40.695840,-73.804820,300,NY-94101
13846317801,40.695950,-73.804010,300,NY-17801
