id,lat,lon,radius_m,label
13338846001,39.566330,-75.601960,300,DE-46001
13621910701,39.578970,-75.740860,300,DE-10701
13621903402,39.579110,-75.740870,300,DE-03402
13691744101,39.580290,-75.629840,300,DE-44101
13687000301,39.581600,-75.629140,300,DE-00301
13382274001,39.596770,-75.742090,300,DE-74001
13384292501,39.599640,-75.743240,300,DE-92501
13356387501,39.600710,-75.749860,300,DE-87501
13356383301,39.601980,-75.750180,300,DE-83301
13356381702,39.602580,-75.748890,300,DE-81702
12485420620,39.622920,-75.683970,300,DE-20620
12962906939,39.622930,-75.687470,300,DE-06939
13900242903,39.630980,-75.743580,300,DE-42903
13607848201,39.631140,-75.736610,300,DE-48201
13819000101,39.632770,-75.743900,300,DE-00101
12485420625,39.633590,-75.667120,300,DE-20625
12485420623,39.636030,-75.659520,300,DE-20623
13312223183,39.636910,-75.657330,300,DE-23183
13312246698,39.637890,-75.656360,300,DE-46698
13320289296,39.639310,-75.664850,300,DE-89296
13320251036,39.640020,-75.665170,300,DE-51036
13317944975,39.641610,-75.664100,300,DE-44975
13309415540,39.642850,-75.663830,300,DE-15540
12485420624,39.642880,-75.658270,300,DE-20624
12485420622,39.645890,-75.659220,300,DE-20622
13315233134,39.649500,-75.667880,300,DE-33134
12485420621,39.649930,-75.656370,300,DE-20621
13819033501,39.651060,-75.764460,300,DE-33501
13902448501,39.651060,-75.749340,300,DE-48501
13765515301,39.652570,-75.780730,300,DE-15301
13900242901,39.653430,-75.632840,300,DE-42901
13676181101,39.653450,-75.632720,300,DE-81101
13339731301,39.654250,-75.788380,300,DE-31301
13339730601,39.656940,-75.786040,300,DE-30601
13635190801,39.661340,-75.696430,300,DE-90801
13900244404,39.662660,-75.696340,300,DE-44404
13676197204,39.666360,-75.690840,300,DE-97204
13900240204,39.666420,-75.691060,300,DE-40204
13541423501,39.668040,-75.779310,300,DE-23501
13743495953,39.669200,-75.752910,300,DE-95953
13606070985,39.674300,-75.750610,300,DE-70985
13900242902,39.674860,-75.703870,300,DE-42902
13676208501,39.674930,-75.703850,300,DE-08501
13676130503,39.675530,-75.652730,300,DE-30503
13900234601,39.675580,-75.652750,300,DE-34601
13900238201,39.675750,-75.650570,300,DE-38201
13676148701,39.675780,-75.650520,300,DE-48701
13676148001,39.675960,-75.650610,300,DE-48001
13900239601,39.675990,-75.650570,300,DE-39601
13900234801,39.676200,-75.653800,300,DE-34801
13676130502,39.676360,-75.654040,300,DE-30502
13900234602,39.676430,-75.650170,300,DE-34602
13676148901,39.676430,-75.649950,300,DE-48901
13676148801,39.676450,-75.650190,300,DE-48801
13900240201,39.676450,-75.649990,300,DE-40201
13676153901,39.676630,-75.654970,300,DE-53901
13606042949,39.676790,-75.741460,300,DE-42949
13676134201,39.677010,-75.654330,300,DE-34201
12766851597,39.677100,-75.655170,300,DE-51597
13443023841,39.677620,-75.655790,300,DE-23841
12517866012,39.679050,-75.754210,300,DE-66012
13364653901,39.679880,-75.755950,300,DE-53901
13373674101,39.679880,-75.755950,300,DE-74101
13366129701,39.680530,-75.753630,300,DE-29701
13366119801,39.680530,-75.753570,300,DE-19801
13892474302,39.680910,-75.742240,300,DE-74302
12766865631,39.681150,-75.655600,300,DE-65631
12517876275,39.683700,-75.745360,300,DE-76275
13076558954,39.685310,-75.715360,300,DE-58954
13541797001,39.685310,-75.715320,300,DE-97001
13676262501,39.687600,-75.650180,300,DE-62501
13900232401,39.687610,-75.649980,300,DE-32401
13900232402,39.688220,-75.651170,300,DE-32402
13676264101,39.688250,-75.651330,300,DE-64101
13384260101,39.689840,-75.732370,300,DE-60101
13647897101,39.690930,-75.777150,300,DE-97101
13669837901,39.691440,-75.663680,300,DE-37901
13897671202,39.692320,-75.665610,300,DE-71202
12988619930,39.692320,-75.662430,300,DE-19930
13676225002,39.692360,-75.665630,300,DE-25002
13669839301,39.692410,-75.667810,300,DE-39301
13659048001,39.693280,-75.763600,300,DE-48001
13719594401,39.693440,-75.653480,300,DE-94401
13676242901,39.693440,-75.653460,300,DE-42901
13719592901,39.693570,-75.653540,300,DE-92901
13676242401,39.693680,-75.653490,300,DE-42401
12988619929,39.694610,-75.663230,300,DE-19929
12963008434,39.709000,-75.733710,300,DE-08434
13621928201,39.711730,-75.703850,300,DE-28201
13541415401,39.719620,-75.703200,300,DE-15401
12988616680,39.720700,-75.662500,300,DE-16680
13675659001,39.720700,-75.661320,300,DE-59001
13668690001,39.724060,-75.628340,300,DE-90001
13900239603,39.724340,-75.604350,300,DE-39603
13675742802,39.724350,-75.604420,300,DE-42802
13772175104,39.724820,-75.672180,300,DE-75104
13675659120,39.725270,-75.671790,300,DE-59120
13675681708,39.725270,-75.671790,300,DE-81708
13668691801,39.726860,-75.629830,300,DE-91801
13772169001,39.728820,-75.669380,300,DE-69001
13675659018,39.728860,-75.669340,300,DE-59018
13670356902,39.731380,-75.637820,300,DE-56902
13670358201,39.733360,-75.636440,300,DE-58201
13675676515,39.755460,-75.645650,300,DE-76515
13900240202,39.755510,-75.645680,300,DE-40202
13900242301,39.755670,-75.645770,300,DE-42301
13675659426,39.755690,-75.645770,300,DE-59426
13675659518,39.756480,-75.660780,300,DE-59518
13869436901,39.756650,-75.660550,300,DE-36901
13347601525,39.761650,-75.600390,300,DE-01525
13418585901,39.763480,-75.663660,300,DE-85901
13706425001,39.781630,-75.618910,300,DE-25001
13320123491,39.783580,-75.601370,300,DE-23491
13323306001,39.793880,-75.606580,300,DE-06001
13440064401,39.817790,-75.620790,300,DE-64401
