id,lat,lon,radius_m,label
13653792301,42.352850,-71.734810,300,MA-92301
13519317301,42.364950,-71.556580,300,MA-17301
13596045725,42.394310,-71.593530,300,MA-45725
13648460001,42.394710,-71.594560,300,MA-60001
12663011326,42.436430,-71.503740,300,MA-11326
13319740758,42.495370,-71.728870,300,MA-40758
13900304102,42.502080,-71.419970,300,MA-04102
13543858701,42.503610,-71.474240,300,MA-58701
13860612084,42.520690,-71.633970,300,MA-12084
13648486147,42.522560,-71.434660,300,MA-86147
13201312611,42.523800,-71.739830,300,MA-12611
13522848902,42.524860,-71.738180,300,MA-48902
13201370083,42.525120,-71.738560,300,MA-70083
13897994401,42.525810,-71.430830,300,MA-94401
13894883301,42.532950,-71.650890,300,MA-83301
13717455487,42.541780,-71.624630,300,MA-55487
13809663601,42.542630,-71.515560,300,MA-63601
13669940001,42.548620,-71.468520,300,MA-40001
13699193601,42.549060,-71.571960,300,MA-93601
13708157859,42.551750,-71.479700,300,MA-57859
13583271901,42.552540,-71.569510,300,MA-71901
13784803101,42.552780,-71.608760,300,MA-03101
13917556301,42.555930,-71.485560,300,MA-56301
13680053744,42.556010,-71.485600,300,MA-53744
13812136510,42.559140,-71.586600,300,MA-36510
13741176602,42.560620,-71.590370,300,MA-76602
13741256101,42.567510,-71.577660,300,MA-56101
13741256201,42.567510,-71.577660,300,MA-56201
13596991201,42.569560,-71.511350,300,MA-91201
13740007001,42.577940,-71.607190,300,MA-07001
13660331730,42.580200,-71.498480,300,MA-31730
13522848901,42.602880,-71.627130,300,MA-48901
13710082428,42.606270,-71.568640,300,MA-82428
13447248817,42.649360,-71.656450,300,MA-48817
