id,lat,lon,radius_m,label
13768034901,33.614640,-83.480830,300,GA-34901
13842082573,33.631230,-83.608840,300,GA-82573
12703523361,33.718880,-83.434680,300,GA-23361
13648333201,33.732550,-83.518760,300,GA-33201
12708470490,33.736850,-83.428880,300,GA-70490
12941719306,33.741400,-83.498790,300,GA-19306
13717365901,33.758050,-83.306480,300,GA-65901
12649957308,33.758690,-83.435190,300,GA-57308
13322685201,33.760560,-83.550250,300,GA-85201
12703548549,33.763980,-83.433990,300,GA-48549
13322671001,33.784800,-83.609930,300,GA-71001
13322661501,33.784830,-83.608910,300,GA-61501
13322658101,33.785070,-83.608890,300,GA-58101
13766489301,33.789760,-83.466780,300,GA-89301
13892187201,33.838160,-83.561110,300,GA-87201
13360501601,33.854290,-83.308790,300,GA-01601
13360501901,33.855060,-83.311150,300,GA-01901
13603074629,33.865540,-83.481400,300,GA-74629
13603074628,33.866090,-83.481220,300,GA-74628
13603074627,33.867960,-83.479680,300,GA-74627
13603074626,33.867990,-83.479500,300,GA-74626
13634473443,33.869780,-83.428000,300,GA-73443
13892162901,33.873540,-83.441610,300,GA-62901
13458918501,33.879030,-83.594130,300,GA-18501
13016105117,33.883060,-83.380840,300,GA-05117
13892034802,33.888760,-83.414000,300,GA-34802
13767269601,33.893550,-83.566700,300,GA-69601
13686320402,33.906040,-83.464600,300,GA-20402
12599576430,33.906120,-83.376100,300,GA-76430
13016089493,33.910470,-83.401020,300,GA-89493
13447146001,33.916320,-83.446370,300,GA-46001
13016088291,33.920410,-83.441290,300,GA-88291
13018422640,33.921760,-83.350830,300,GA-22640
12995081257,33.922230,-83.440320,300,GA-81257
13268580087,33.922390,-83.440260,300,GA-80087
12918315494,33.922770,-83.391800,300,GA-15494
13268580086,33.922880,-83.440470,300,GA-80086
13268580088,33.923480,-83.439850,300,GA-80088
13734380501,33.926170,-83.486210,300,GA-80501
13016071733,33.926950,-83.470420,300,GA-71733
13852531572,33.927520,-83.311150,300,GA-31572
13266022128,33.929580,-83.305940,300,GA-22128
13016081826,33.929870,-83.487220,300,GA-81826
13246375079,33.931410,-83.377380,300,GA-75079
12926328169,33.934330,-83.370830,300,GA-28169
12926386423,33.935100,-83.362270,300,GA-86423
13016077297,33.935320,-83.468130,300,GA-77297
12926376471,33.935320,-83.369950,300,GA-76471
13246375078,33.935690,-83.373440,300,GA-75078
13016019552,33.936260,-83.352880,300,GA-19552
13432938102,33.936380,-83.325590,300,GA-38102
13016016579,33.936500,-83.319480,300,GA-16579
13015950448,33.936570,-83.318910,300,GA-50448
13432938101,33.936590,-83.325300,300,GA-38101
13432938901,33.936590,-83.325300,300,GA-38901
13432939301,33.936960,-83.325010,300,GA-39301
12599630034,33.939580,-83.323440,300,GA-30034
13231723109,33.939850,-83.321760,300,GA-23109
13590878801,33.940070,-83.324570,300,GA-78801
13246375077,33.941080,-83.371900,300,GA-75077
13509668401,33.941180,-83.558040,300,GA-68401
13849347901,33.943620,-83.381650,300,GA-47901
13849335402,33.943870,-83.381530,300,GA-35402
13329018001,33.944200,-83.378760,300,GA-18001
13682224001,33.945500,-83.480660,300,GA-24001
13682223001,33.945770,-83.482660,300,GA-23001
13016071734,33.945870,-83.532410,300,GA-71734
12941622991,33.946220,-83.579690,300,GA-22991
13370273201,33.946680,-83.580990,300,GA-73201
13073401127,33.946690,-83.558410,300,GA-01127
13016016065,33.946830,-83.418390,300,GA-16065
13016039383,33.949170,-83.392370,300,GA-39383
12925981526,33.949360,-83.377470,300,GA-81526
13016039378,33.949470,-83.415050,300,GA-39378
13428807170,33.949950,-83.384200,300,GA-07170
