id,lat,lon,radius_m,label
13014186905,38.347360,-75.581440,300,MD-86905
13806909201,38.348670,-75.597720,300,MD-09201
13720968001,38.352820,-75.572500,300,MD-68001
13026814857,38.367250,-75.590890,300,MD-14857
13026814855,38.367260,-75.590780,300,MD-14855
13026814858,38.367370,-75.590620,300,MD-14858
13026814856,38.367420,-75.590890,300,MD-14856
13741256301,38.367730,-75.582990,300,MD-56301
13716393503,38.372490,-75.583580,300,MD-93503
13716411101,38.372880,-75.589000,300,MD-11101
13854343101,38.397440,-75.562760,300,MD-43101
13019892249,38.402170,-75.569880,300,MD-92249
13019892250,38.402450,-75.569190,300,MD-92250
7858013158,38.410540,-75.569000,300,MD-13158
12521799266,38.411710,-75.567760,300,MD-99266
13736198601,38.412610,-75.570700,300,MD-98601
13019892251,38.415790,-75.566520,300,MD-92251
13019892253,38.415810,-75.566040,300,MD-92253
12995070128,38.416050,-75.565720,300,MD-70128
13019997412,38.416250,-75.566620,300,MD-97412
12995062850,38.416320,-75.566340,300,MD-62850
