id,lat,lon,radius_m,label
13897459101,42.760070,-71.434460,300,NH-59101
12929809703,42.914940,-71.465520,300,NH-09703
12929809704,42.914940,-71.465450,300,NH-09704
12929809705,42.914950,-71.465370,300,NH-09705
12929809706,42.914950,-71.465290,300,NH-09706
12929809707,42.914960,-71.465230,300,NH-09707
12929809708,42.914970,-71.465170,300,NH-09708
12929809709,42.915130,-71.465140,300,NH-09709
12929809710,42.915140,-71.465080,300,NH-09710
12929809711,42.915140,-71.465010,300,NH-09711
12929809712,42.915150,-71.464950,300,NH-09712
12929809713,42.915160,-71.464880,300,NH-09713
12929809714,42.915160,-71.464800,300,NH-09714
13448523001,43.045500,-71.461210,300,NH-23001
13448521402,43.045570,-71.459910,300,NH-21402
