id,lat,lon,radius_m,label
13483896501,44.036160,-70.265140,300,ME-96501
13479653901,44.036190,-70.265550,300,ME-53901
13354015811,44.087450,-70.222710,300,ME-15811
13250468124,44.089010,-70.212350,300,ME-68124
13250437473,44.091400,-70.218010,300,ME-37473
13578405011,44.096180,-70.211660,300,ME-05011
13354043826,44.096320,-70.210860,300,ME-43826
13353381503,44.096620,-70.211090,300,ME-81503
13300670381,44.097170,-70.223550,300,ME-70381
13819488180,44.097410,-70.205620,300,ME-88180
13250462678,44.097640,-70.214880,300,ME-62678
13250476819,44.097980,-70.219060,300,ME-76819
13738805800,44.098310,-70.206970,300,ME-05800
13250489904,44.099810,-70.212520,300,ME-89904
