id,lat,lon,radius_m,label
13332789901,40.601740,-74.063640,300,NY-89901
13332769389,40.601800,-74.063610,300,NY-69389
13332790401,40.601890,-74.063590,300,NY-90401
13411542401,40.601930,-74.186810,300,NY-42401
13332788002,40.602060,-74.063520,300,NY-88002
13332788601,40.602160,-74.062740,300,NY-88601
13332788001,40.602420,-74.062700,300,NY-88001
13701929301,40.602860,-73.966560,300,NY-29301
13342860301,40.604090,-74.182440,300,NY-60301
13342868901,40.604220,-74.182600,300,NY-68901
13330277701,40.606410,-74.032450,300,NY-77701
13330276001,40.606560,-74.032290,300,NY-76001
13702021601,40.606760,-73.952950,300,NY-21601
13781810102,40.607510,-74.020690,300,NY-10102
13415300401,40.608640,-74.131570,300,NY-00401
13918221202,40.608970,-73.957620,300,NY-21202
13918200401,40.609170,-73.957520,300,NY-00401
13417641601,40.609340,-73.993230,300,NY-41601
13649569501,40.609370,-74.148940,300,NY-69501
13705832302,40.609570,-73.921830,300,NY-32302
13701946201,40.609710,-73.965870,300,NY-46201
13649569502,40.609810,-74.149120,300,NY-69502
13782124001,40.609860,-73.993360,300,NY-24001
13352776801,40.610190,-73.921990,300,NY-76801
13415297001,40.610300,-74.120920,300,NY-97001
13781810101,40.610680,-74.024270,300,NY-10101
13342882001,40.610940,-74.099580,300,NY-82001
13342868902,40.610980,-74.099590,300,NY-68902
13411871401,40.611530,-74.116370,300,NY-71401
13355416902,40.612050,-73.918900,300,NY-16902
13342854901,40.612320,-74.181190,300,NY-54901
13552444201,40.612610,-74.098880,300,NY-44201
13355415201,40.612610,-73.918000,300,NY-15201
13836322901,40.612830,-74.099620,300,NY-22901
13355416901,40.612960,-73.917500,300,NY-16901
13429734787,40.613420,-73.916770,300,NY-34787
13836494701,40.614830,-74.026550,300,NY-94701
13836349302,40.615190,-74.026410,300,NY-49302
13781793301,40.615280,-74.016140,300,NY-93301
13649589004,40.615690,-74.157270,300,NY-89004
13415382501,40.616140,-74.103970,300,NY-82501
13516640901,40.616220,-74.027030,300,NY-40901
13361082101,40.616300,-73.985370,300,NY-82101
13782262501,40.616410,-73.944550,300,NY-62501
13355046501,40.616570,-73.968970,300,NY-46501
13412798602,40.616720,-74.081050,300,NY-98602
13412778001,40.617380,-74.075040,300,NY-78001
13336482601,40.621400,-73.974720,300,NY-82601
13355471202,40.621600,-73.923680,300,NY-71202
13404458201,40.621800,-73.980320,300,NY-58201
13449206701,40.622790,-73.936150,300,NY-06701
13432196401,40.622830,-74.171320,300,NY-96401
13412786102,40.622830,-74.082940,300,NY-86102
13361092201,40.623630,-73.989200,300,NY-92201
13336045601,40.624380,-73.906540,300,NY-45601
13415284001,40.624620,-74.140760,300,NY-84001
13781983902,40.625530,-74.016780,300,NY-83902
13781877101,40.625570,-74.015980,300,NY-77101
13352765702,40.626610,-73.927260,300,NY-65702
13342871901,40.626820,-74.166760,300,NY-71901
13789368301,40.626870,-73.917560,300,NY-68301
13789522001,40.626970,-73.944490,300,NY-22001
13355049202,40.626980,-73.971050,300,NY-49202
13361086101,40.627290,-73.995920,300,NY-86101
13352811201,40.627530,-73.932340,300,NY-11201
13411403001,40.627760,-74.172510,300,NY-03001
13335079701,40.627940,-74.181840,300,NY-79701
13411392501,40.627950,-74.171370,300,NY-92501
13335066001,40.628730,-74.184190,300,NY-66001
13335065601,40.628830,-74.184100,300,NY-65601
13781981001,40.629000,-74.016790,300,NY-81001
13415371401,40.629050,-74.115690,300,NY-71401
13352754601,40.630100,-73.895440,300,NY-54601
13781907801,40.630130,-74.015940,300,NY-07801
13712963201,40.630670,-73.894580,300,NY-63201
13352765701,40.631060,-73.919970,300,NY-65701
13352753301,40.631590,-73.901980,300,NY-53301
13789374707,40.631910,-73.919060,300,NY-74707
13355212501,40.631960,-73.942200,300,NY-12501
13334313701,40.632980,-74.145550,300,NY-13701
13782314501,40.633570,-73.928930,300,NY-14501
13415399401,40.634380,-74.085480,300,NY-99401
13782314502,40.634660,-73.928140,300,NY-14502
13347050201,40.635190,-73.913680,300,NY-50201
13355230101,40.635480,-73.953290,300,NY-30101
13346911701,40.636500,-73.918950,300,NY-11701
13346912801,40.636850,-73.919240,300,NY-12801
13342820401,40.637560,-73.925520,300,NY-20401
13342797201,40.637590,-73.927790,300,NY-97201
13342800801,40.637970,-73.927030,300,NY-00801
13342848401,40.638550,-74.075760,300,NY-48401
13355129901,40.638720,-73.945880,300,NY-29901
13355053801,40.638940,-73.973340,300,NY-53801
13410745401,40.639530,-73.984560,300,NY-45401
13789286678,40.641080,-73.993790,300,NY-86678
13346918901,40.641680,-73.917100,300,NY-18901
13789115601,40.642330,-73.916260,300,NY-15601
13346922201,40.642900,-73.908870,300,NY-22201
13355054401,40.642910,-73.973940,300,NY-54401
13776418901,40.643390,-73.997650,300,NY-18901
13782393601,40.644270,-73.925140,300,NY-93601
13352792401,40.644570,-73.919810,300,NY-92401
13410752501,40.644770,-73.990060,300,NY-52501
13835865007,40.644820,-74.099880,300,NY-65007
13355087801,40.644990,-73.959520,300,NY-87801
13352804801,40.645120,-73.924940,300,NY-04801
13410756101,40.646050,-73.992170,300,NY-56101
13352860101,40.646270,-73.896550,300,NY-60101
13743397301,40.646920,-73.895870,300,NY-97301
13404473201,40.647190,-73.980910,300,NY-73201
13677021601,40.647270,-73.880850,300,NY-21601
13677020501,40.647460,-73.881070,300,NY-20501
13677023803,40.647710,-73.881850,300,NY-23803
13342843401,40.647720,-74.082810,300,NY-43401
13706865201,40.647750,-73.957690,300,NY-65201
13342841801,40.647760,-74.082790,300,NY-41801
13352745101,40.647860,-73.915050,300,NY-45101
13677007902,40.648030,-73.882200,300,NY-07902
13355154901,40.648260,-73.929430,300,NY-54901
13871705402,40.649140,-73.952230,300,NY-05402
13404322301,40.649820,-74.012720,300,NY-22301
13844002501,40.650640,-73.906340,300,NY-02501
13352859101,40.651370,-73.906150,300,NY-59101
13352673901,40.652350,-73.885960,300,NY-73901
13810886501,40.652580,-73.867200,300,NY-86501
13810880503,40.652580,-73.866280,300,NY-80503
13352662002,40.652880,-73.868810,300,NY-62002
13676989002,40.653000,-73.885720,300,NY-89002
13743411401,40.653000,-73.885710,300,NY-11401
13709721701,40.653200,-73.930420,300,NY-21701
13352650701,40.653240,-73.867040,300,NY-50701
13709720601,40.653570,-73.930460,300,NY-20601
13352662001,40.653640,-73.867460,300,NY-62001
13335368601,40.654130,-73.892640,300,NY-68601
13336016501,40.654200,-73.896110,300,NY-16501
13352711001,40.654240,-73.918390,300,NY-11001
13352657401,40.654300,-73.864380,300,NY-57401
13809689601,40.654450,-73.939270,300,NY-89601
13355094801,40.654480,-73.961780,300,NY-94801
13352657001,40.654670,-73.863600,300,NY-57001
13809689701,40.654730,-73.939870,300,NY-89701
13355143101,40.655120,-73.939560,300,NY-43101
13352671601,40.655210,-73.879340,300,NY-71601
13789145701,40.655360,-73.880270,300,NY-45701
13335998802,40.655820,-73.894880,300,NY-98802
13352824402,40.655830,-73.942860,300,NY-24402
13352829301,40.656030,-73.940590,300,NY-29301
13335221601,40.656080,-73.878600,300,NY-21601
13793104501,40.657360,-73.898510,300,NY-04501
13352699001,40.657720,-73.897450,300,NY-99001
13355060601,40.660120,-73.987610,300,NY-60601
13352694201,40.660440,-73.886300,300,NY-94201
13888112102,40.660980,-73.885020,300,NY-12102
13352720001,40.661310,-73.919750,300,NY-20001
13766084201,40.661580,-73.893560,300,NY-84201
13352676701,40.662080,-73.892650,300,NY-76701
13355111201,40.662110,-73.954160,300,NY-11201
13341517001,40.662140,-73.908760,300,NY-17001
13888112201,40.662510,-73.881500,300,NY-12201
13352682901,40.663000,-73.880350,300,NY-82901
13355100801,40.663220,-73.961510,300,NY-00801
13341515901,40.663710,-73.909250,300,NY-15901
13341541001,40.663970,-73.893720,300,NY-41001
13352683601,40.665040,-73.875590,300,NY-83601
13782507602,40.665410,-73.919250,300,NY-07602
13746598101,40.665600,-73.874670,300,NY-98101
13676515102,40.665610,-73.874630,300,NY-15102
13341536702,40.665870,-73.894460,300,NY-36702
13342777602,40.666090,-73.924900,300,NY-77602
13363043601,40.666880,-73.923350,300,NY-43601
13352686201,40.667630,-73.870500,300,NY-86201
13890753801,40.667860,-73.925800,300,NY-53801
13746715501,40.668390,-73.869720,300,NY-15501
13353804906,40.669170,-73.936090,300,NY-04906
13353804303,40.669410,-73.942810,300,NY-04303
13336034502,40.669450,-73.902990,300,NY-34502
13352689501,40.669630,-73.861570,300,NY-89501
13353791507,40.669730,-73.947240,300,NY-91507
13819574201,40.669810,-73.860290,300,NY-74201
13789172702,40.669980,-73.908330,300,NY-72702
13336026601,40.671060,-73.898510,300,NY-26601
13789162801,40.671760,-73.896390,300,NY-62801
13793216201,40.671900,-73.898850,300,NY-16201
13353594715,40.672060,-73.895370,300,NY-94715
13336036401,40.672200,-73.903140,300,NY-36401
13905900201,40.672820,-73.889000,300,NY-00201
13353610802,40.673150,-73.888020,300,NY-10802
13791122701,40.673840,-73.992260,300,NY-22701
13335207201,40.674300,-73.862220,300,NY-07201
13541375301,40.674310,-73.997930,300,NY-75301
13335205001,40.674540,-73.862510,300,NY-05001
13353618202,40.674650,-73.876660,300,NY-18202
13860410401,40.675460,-73.930420,300,NY-10401
13353723401,40.676220,-73.908680,300,NY-23401
13341536701,40.676300,-73.897030,300,NY-36701
13785745701,40.676610,-73.891270,300,NY-45701
13353713110,40.676680,-73.917010,300,NY-13110
13697473101,40.676690,-73.908050,300,NY-73101
13841152701,40.676860,-73.930280,300,NY-52701
13336516201,40.677060,-73.983460,300,NY-16201
13526846601,40.677240,-73.887380,300,NY-46601
13341531901,40.677340,-73.897160,300,NY-31901
13574661001,40.677500,-74.010010,300,NY-61001
13841155401,40.677720,-73.930380,300,NY-55401
13703436302,40.677760,-73.939190,300,NY-36302
13841165701,40.677800,-73.930370,300,NY-65701
13514124601,40.677860,-73.982900,300,NY-24601
13328574503,40.677970,-73.938020,300,NY-74503
13352636701,40.678070,-73.871130,300,NY-36701
13352636801,40.678070,-73.871130,300,NY-36801
13342829001,40.678110,-73.857470,300,NY-29001
13841152103,40.678180,-73.930240,300,NY-52103
13336504302,40.678330,-73.996120,300,NY-04302
13353701501,40.679130,-73.895220,300,NY-01501
13787750101,40.679630,-73.894480,300,NY-50101
13328620101,40.681090,-73.953360,300,NY-20101
13448286901,40.681330,-73.958450,300,NY-86901
13353854902,40.681700,-73.904560,300,NY-54902
13353777201,40.682940,-73.973170,300,NY-77201
13918586002,40.683130,-73.953970,300,NY-86002
13840975501,40.683440,-73.966330,300,NY-75501
13840980101,40.683480,-73.967150,300,NY-80101
13840976201,40.683490,-73.966570,300,NY-76201
13840982601,40.683610,-73.967810,300,NY-82601
13342778401,40.683730,-73.976730,300,NY-78401
13328943001,40.685140,-73.910580,300,NY-43001
13328938801,40.685230,-73.906480,300,NY-38801
13516597101,40.686440,-73.979340,300,NY-97101
13788151601,40.687270,-73.979930,300,NY-51601
13328845101,40.688980,-73.958600,300,NY-45101
13328535901,40.691070,-73.953470,300,NY-35901
13352620101,40.691160,-73.887840,300,NY-20101
13352619401,40.691290,-73.889960,300,NY-19401
13328519701,40.691330,-73.951250,300,NY-19701
13352620601,40.691530,-73.885940,300,NY-20601
13328825001,40.691620,-73.973460,300,NY-25001
13328859802,40.691650,-73.935620,300,NY-59802
13352619402,40.691690,-73.885200,300,NY-19402
13788120502,40.691730,-73.951750,300,NY-20502
13328926301,40.691770,-73.909360,300,NY-26301
13352619502,40.691940,-73.884040,300,NY-19502
13328535902,40.692390,-73.952060,300,NY-35902
13352622401,40.692650,-73.883180,300,NY-22401
13706923501,40.693100,-73.953570,300,NY-23501
13328542301,40.693170,-73.952060,300,NY-42301
13328553701,40.693310,-73.940640,300,NY-53701
13328899501,40.693580,-73.917980,300,NY-99501
13328777406,40.693770,-73.956080,300,NY-77406
13352618901,40.693930,-73.896930,300,NY-18901
13352615601,40.694300,-73.897670,300,NY-15601
13352615001,40.694810,-73.898130,300,NY-15001
13328491901,40.694920,-73.943360,300,NY-91901
13773051501,40.695310,-73.987260,300,NY-51501
13328890301,40.695840,-73.927480,300,NY-90301
13328809001,40.695860,-73.963840,300,NY-09001
13328805801,40.696040,-73.962550,300,NY-05801
13773051801,40.696140,-73.987250,300,NY-51801
13328813903,40.696590,-73.968560,300,NY-13903
13328795101,40.696680,-73.957030,300,NY-95101
13392316702,40.697720,-73.961970,300,NY-16702
13392350101,40.698220,-73.961440,300,NY-50101
13872921702,40.698360,-73.978930,300,NY-21702
13872943901,40.698610,-73.979040,300,NY-43901
13330315201,40.698750,-73.985880,300,NY-15201
13872258901,40.698810,-73.980120,300,NY-58901
13872258701,40.698890,-73.980120,300,NY-58701
13330308001,40.699000,-73.985810,300,NY-08001
13342765101,40.699450,-73.905110,300,NY-65101
13872257501,40.699560,-73.979730,300,NY-57501
13872257401,40.699610,-73.979850,300,NY-57401
13787290101,40.699640,-73.950520,300,NY-90101
13330315901,40.699800,-73.986600,300,NY-15901
13514064401,40.700180,-73.903300,300,NY-64401
13417818601,40.701160,-73.988010,300,NY-18601
13336579301,40.701470,-73.983790,300,NY-79301
13417772901,40.701530,-73.989040,300,NY-72901
13789938701,40.701540,-73.936720,300,NY-38701
13832155501,40.701580,-74.011550,300,NY-55501
13392316001,40.701720,-73.937530,300,NY-16001
13863845401,40.701810,-74.010500,300,NY-45401
13863846001,40.701820,-74.010470,300,NY-46001
13404486101,40.702000,-73.961310,300,NY-86101
13705861702,40.702100,-73.936530,300,NY-61702
13674251201,40.702140,-73.855300,300,NY-51201
13811833801,40.702160,-73.855300,300,NY-33801
13330289201,40.702200,-73.992100,300,NY-89201
13330287501,40.702310,-73.991950,300,NY-87501
13401501701,40.702820,-73.959540,300,NY-01701
13359549101,40.702990,-73.855290,300,NY-49101
13647589401,40.703430,-73.862270,300,NY-89401
13342728601,40.703650,-73.906730,300,NY-28601
13342728801,40.703650,-73.906730,300,NY-28801
13343571101,40.704070,-74.014370,300,NY-71101
10944870435,40.705070,-74.016570,300,NY-70435
10944870434,40.705080,-74.016600,300,NY-70434
