id,lat,lon,radius_m,label
60435343,43.085160,-71.473780,300,NH-35343
60434388,43.085180,-71.473620,300,NH-34388
12929809715,43.085250,-71.474270,300,NH-09715
12929809716,43.085260,-71.474190,300,NH-09716
12929809717,43.085270,-71.474120,300,NH-09717
12929809718,43.085280,-71.474050,300,NH-09718
12929809719,43.085290,-71.473970,300,NH-09719
12929809720,43.085300,-71.473910,300,NH-09720
12929809721,43.085500,-71.473580,300,NH-09721
12929809722,43.085510,-71.473520,300,NH-09722
12929809723,43.085520,-71.473450,300,NH-09723
12929809724,43.085520,-71.473370,300,NH-09724
12929809725,43.085530,-71.473310,300,NH-09725
12929809726,43.085540,-71.473230,300,NH-09726
